Campaign_ID,Campaign_Type,Target_Audience,Duration,Channel_Used,Impressions,Clicks,Leads,Conversions,Revenue,Acquisition_Cost,ROI,Language,Engagement_Score,Customer_Segment,Date
,Influencer,Premium Shoppers,11.0,YouTube,74622.0,8735.0,3976.0,2057.0,1302081.0,24.95,24.37,Tamil,19.79,Premium Shoppers,
TI-CMP-29845,SEO,Youth,16.0,Email,59580.0,7446.0,3200.0,1254.0,800052.0,198.63,2.21,,19.97,Tier 2 City Customers,22-04-2025
TI-CMP-29846,Paid Ads,Tier 2 City Customers,28.0,WhatsApp,98736.0,11340.0,3791.0,2378.0,725290.0,30.21,9.1,,17.73,College Students,08-01-2025
,Social Media,Tier 2 City Customers,21.0,"Instagram, Email, Google",71581.0,3490.0,1882.0,655.0,,195.01,2.66,English,8.42,Working Women,24-12-2024
TI-CMP-29848,Influencer,Youth,17.0,"Email, WhatsApp",75847.0,9743.0,4708.0,3068.0,944944.0,16.88,17.25,Bengali,23.1,Premium Shoppers,
TI-CMP-29849,SEO,Youth,15.0,"YouTube, Facebook",34456.0,2112.0,608.0,405.0,224370.0,462.44,0.2,Tamil,9.07,College Students,11-04-2025
TI-CMP-29850,Influencer,College Students,24.0,Email,90276.0,,2774.0,,1694940.0,104.29,6.48,English,12.8,Tier 2 City Customers,22-07-2024
TI-CMP-29851,Email,Working Women,9.0,"WhatsApp, Email, YouTube",98943.0,3148.0,1193.0,864.0,306720.0,335.45,0.06,Bengali,5.26,College Students,13-05-2025
TI-CMP-29852,Paid Ads,Youth,6.0,"Email, Google",24037.0,3568.0,1380.0,1016.0,662432.0,191.58,2.4,,24.81,College Students,04-03-2025
TI-CMP-29853,Paid Ads,Working Women,15.0,YouTube,76523.0,8784.0,3108.0,2194.0,618708.0,57.43,3.91,English,18.41,Working Women,
TI-CMP-29854,Email,Working Women,8.0,"Instagram, Email",41013.0,2104.0,775.0,325.0,180050.0,895.01,-0.38,Tamil,7.81,Working Women,30-08-2024
TI-CMP-29855,Email,Youth,26.0,"YouTube, Instagram",71275.0,9289.0,3210.0,2507.0,1556847.0,86.32,,Tamil,21.05,College Students,13-09-2024
TI-CMP-29856,Influencer,Tier 2 City Customers,23.0,Facebook,87382.0,,3793.0,1622.0,989420.0,55.84,9.92,Hindi,19.87,Working Women,03-08-2024
TI-CMP-29857,Influencer,Premium Shoppers,6.0,"Google, Facebook",46877.0,3007.0,877.0,292.0,202940.0,768.31,-0.1,,8.91,Premium Shoppers,06-10-2024
TI-CMP-29858,Email,Tier 2 City Customers,9.0,WhatsApp,80451.0,10949.0,5737.0,3156.0,,34.2,14.32,Bengali,24.66,Working Women,03-04-2025
TI-CMP-29859,SEO,Youth,27.0,"WhatsApp, Facebook",81805.0,8571.0,1919.0,1208.0,351528.0,208.91,0.39,Hindi,14.3,Working Women,01-02-2025
TI-CMP-29860,Paid Ads,Youth,5.0,"Email, YouTube, Facebook",,1052.0,315.0,195.0,122070.0,1213.07,-0.48,Tamil,14.11,Premium Shoppers,06-09-2024
TI-CMP-29861,Email,Youth,18.0,Google,44762.0,3788.0,2066.0,1345.0,632150.0,136.05,2.45,Hindi,16.08,Youth,14-07-2024
TI-CMP-29862,SEO,Premium Shoppers,25.0,"Email, YouTube",88606.0,9987.0,2423.0,1618.0,1119656.0,38.18,17.12,Hindi,15.83,Tier 2 City Customers,25-12-2024
TI-CMP-29863,Social Media,College Students,6.0,Instagram,11282.0,1623.0,938.0,703.0,440781.0,352.26,0.78,Bengali,28.93,College Students,14-04-2025
TI-CMP-29864,Paid Ads,Tier 2 City Customers,12.0,"Google, Facebook, YouTube",37925.0,2688.0,877.0,672.0,,76.28,3.05,Hindi,,Working Women,06-01-2025
TI-CMP-29865,Influencer,College Students,,"Instagram, YouTube",85687.0,5001.0,1046.0,400.0,236000.0,594.73,-0.01,English,7.52,Tier 2 City Customers,20-08-2024
TI-CMP-29866,Email,Youth,29.0,YouTube,71547.0,10288.0,4578.0,2468.0,1500544.0,59.01,9.3,Hindi,24.23,College Students,06-09-2024
TI-CMP-29867,Paid Ads,College Students,14.0,"WhatsApp, Email, YouTube",37889.0,2964.0,1208.0,459.0,175338.0,168.59,1.27,English,12.22,College Students,15-04-2025
TI-CMP-29868,SEO,Tier 2 City Customers,22.0,YouTube,78266.0,,2148.0,1009.0,675021.0,121.32,4.51,Hindi,12.77,College Students,07-11-2024
TI-CMP-29869,SEO,College Students,21.0,Google,26371.0,1101.0,285.0,88.0,37312.0,2090.23,-0.8,Tamil,5.59,Premium Shoppers,26-04-2025
TI-CMP-29870,Email,Premium Shoppers,17.0,,59357.0,4545.0,2679.0,1429.0,447277.0,51.36,5.09,Tamil,14.58,Youth,
TI-CMP-29871,,Youth,19.0,"Facebook, Instagram",86368.0,5521.0,2097.0,1401.0,659871.0,199.21,1.36,,10.44,Working Women,11-05-2025
TI-CMP-29872,Paid Ads,Working Women,15.0,"YouTube, Facebook, Instagram",92223.0,,861.0,585.0,135135.0,251.97,,Hindi,3.91,Youth,14-10-2024
TI-CMP-29873,Email,Working Women,19.0,"Instagram, WhatsApp, Facebook",14505.0,2027.0,685.0,220.0,69080.0,882.43,-0.64,Hindi,20.21,Working Women,25-10-2024
TI-CMP-29874,Email,Premium Shoppers,11.0,"YouTube, Facebook, Instagram",59413.0,5044.0,1043.0,498.0,,122.94,2.63,Tamil,11.08,Youth,03-07-2024
TI-CMP-29875,Email,Working Women,22.0,"Facebook, Email, YouTube",33787.0,2426.0,1420.0,1089.0,815661.0,253.71,1.95,English,14.61,Premium Shoppers,28-05-2025
TI-CMP-29876,Email,Working Women,28.0,YouTube,78939.0,2979.0,1543.0,540.0,175500.0,174.35,0.86,Hindi,6.41,Tier 2 City Customers,21-12-2024
TI-CMP-29877,Influencer,Working Women,17.0,YouTube,47503.0,6562.0,1961.0,1359.0,,179.82,2.78,Hindi,20.8,Premium Shoppers,09-02-2025
TI-CMP-29878,Social Media,College Students,8.0,"Google, Facebook",44889.0,1644.0,464.0,208.0,80912.0,1214.62,-0.68,English,,Youth,23-07-2024
TI-CMP-29879,Social Media,Premium Shoppers,30.0,,29846.0,2008.0,582.0,424.0,190376.0,332.14,0.35,Hindi,10.1,Tier 2 City Customers,26-05-2025
TI-CMP-29880,Influencer,Premium Shoppers,,"WhatsApp, Email, Google",30749.0,3546.0,725.0,241.0,182919.0,,-0.12,Tamil,14.67,Working Women,23-09-2024
TI-CMP-29881,Paid Ads,Premium Shoppers,29.0,Google,67352.0,8993.0,5003.0,1856.0,1044928.0,39.0,13.44,Hindi,23.54,Tier 2 City Customers,22-07-2024
TI-CMP-29882,SEO,Youth,,Facebook,79192.0,8362.0,2521.0,1728.0,694656.0,116.46,2.45,Hindi,15.92,Youth,15-04-2025
TI-CMP-29883,SEO,College Students,26.0,Instagram,68393.0,7433.0,3849.0,2709.0,617652.0,28.65,6.96,,20.46,College Students,24-05-2025
TI-CMP-29884,Paid Ads,College Students,21.0,"Instagram, YouTube",19510.0,,299.0,162.0,59454.0,1540.06,-0.76,Hindi,6.63,Premium Shoppers,18-03-2025
TI-CMP-29885,SEO,Premium Shoppers,9.0,"YouTube, Email",,4364.0,,541.0,350027.0,226.81,1.85,Tamil,7.0,College Students,23-09-2024
TI-CMP-29886,Influencer,Tier 2 City Customers,27.0,"Google, YouTube, Instagram",51283.0,2723.0,1391.0,526.0,340322.0,263.61,1.45,Tamil,9.05,Working Women,21-12-2024
TI-CMP-29887,Influencer,Premium Shoppers,11.0,WhatsApp,76316.0,9193.0,3008.0,2028.0,1338480.0,59.1,10.17,Tamil,18.64,Tier 2 City Customers,16-11-2024
TI-CMP-29888,SEO,Premium Shoppers,30.0,"Email, Google",10584.0,1213.0,245.0,,113322.0,,-0.61,English,15.54,Working Women,08-01-2025
TI-CMP-29889,SEO,Tier 2 City Customers,6.0,"WhatsApp, Facebook, Instagram",48228.0,5344.0,1075.0,843.0,434988.0,227.77,1.27,Hindi,15.06,Youth,16-06-2025
TI-CMP-29890,,Premium Shoppers,12.0,Facebook,92472.0,2923.0,924.0,470.0,354850.0,546.45,0.38,,4.67,Youth,08-04-2025
TI-CMP-29891,Email,Working Women,11.0,Instagram,89715.0,11236.0,3159.0,1039.0,614049.0,237.17,1.49,English,17.2,Tier 2 City Customers,21-04-2025
TI-CMP-29892,,Tier 2 City Customers,6.0,,60873.0,5473.0,1459.0,454.0,350488.0,515.17,0.5,Bengali,12.13,Tier 2 City Customers,07-01-2025
TI-CMP-29893,Email,Tier 2 City Customers,18.0,"Email, Facebook",18514.0,384.0,82.0,60.0,44580.0,914.03,-0.19,Hindi,2.84,Youth,17-10-2024
TI-CMP-29894,Paid Ads,Youth,28.0,"Email, Instagram, Facebook",38065.0,5392.0,2929.0,2058.0,1504398.0,36.1,19.25,English,27.27,Youth,19-02-2025
TI-CMP-29895,SEO,Tier 2 City Customers,,"Facebook, YouTube, Google",33111.0,806.0,263.0,129.0,71595.0,2167.04,-0.74,Bengali,3.62,Tier 2 City Customers,02-12-2024
TI-CMP-29896,Paid Ads,College Students,5.0,"Google, Facebook, YouTube",58894.0,1285.0,622.0,354.0,189036.0,195.31,1.73,Hindi,3.84,Working Women,26-01-2025
TI-CMP-29897,Paid Ads,College Students,19.0,"Instagram, YouTube",25040.0,2155.0,918.0,320.0,228480.0,216.4,2.3,Tamil,13.55,Tier 2 City Customers,21-04-2025
TI-CMP-29898,Email,Youth,30.0,Email,76262.0,4326.0,1850.0,862.0,467204.0,257.28,1.11,Bengali,9.23,College Students,29-05-2025
,Influencer,Working Women,10.0,"Facebook, Google, WhatsApp",94035.0,12207.0,6530.0,3907.0,2414526.0,23.66,25.12,English,24.08,Premium Shoppers,02-10-2024
TI-CMP-29900,Influencer,Premium Shoppers,14.0,"YouTube, WhatsApp",38149.0,,1406.0,471.0,264231.0,432.28,0.3,Bengali,12.19,Tier 2 City Customers,17-12-2024
TI-CMP-29901,SEO,Youth,15.0,Google,41410.0,4658.0,2439.0,1846.0,804856.0,41.71,9.45,Hindi,21.6,Premium Shoppers,28-09-2024
TI-CMP-29902,Influencer,Premium Shoppers,5.0,Google,34116.0,4607.0,2029.0,,842384.0,222.1,1.91,English,23.27,Working Women,03-02-2025
TI-CMP-29903,Social Media,Youth,28.0,"Facebook, Instagram, Email",99130.0,7056.0,2041.0,688.0,379088.0,359.82,,English,9.87,Working Women,08-08-2024
TI-CMP-29904,Email,Tier 2 City Customers,7.0,"Instagram, Email",45060.0,5960.0,3222.0,1315.0,929705.0,58.34,11.12,Tamil,23.3,Premium Shoppers,28-12-2024
TI-CMP-29905,Social Media,Youth,13.0,"WhatsApp, Facebook, Google",,6386.0,3683.0,1349.0,346693.0,87.64,,Tamil,12.93,Youth,02-01-2025
TI-CMP-29906,Social Media,Tier 2 City Customers,5.0,Facebook,30974.0,1285.0,690.0,452.0,195716.0,426.46,0.02,Tamil,7.84,Tier 2 City Customers,20-10-2024
TI-CMP-29907,Social Media,Premium Shoppers,10.0,Facebook,70309.0,5550.0,2820.0,2058.0,827316.0,77.48,4.19,Tamil,14.83,Premium Shoppers,30-09-2024
TI-CMP-29908,Social Media,Youth,5.0,"Google, YouTube",80495.0,5144.0,,1707.0,1015665.0,31.02,18.18,Tamil,11.41,Tier 2 City Customers,09-09-2024
TI-CMP-29909,SEO,Working Women,,YouTube,58931.0,5384.0,1369.0,1050.0,825300.0,164.1,3.79,Tamil,13.24,Premium Shoppers,23-01-2025
TI-CMP-29910,Social Media,Youth,5.0,YouTube,52849.0,1273.0,559.0,204.0,49368.0,1440.43,-0.83,Tamil,3.85,Premium Shoppers,11-01-2025
TI-CMP-29911,Email,Tier 2 City Customers,8.0,Facebook,55741.0,2306.0,1089.0,848.0,538480.0,,7.79,Tamil,7.61,Working Women,10-08-2024
TI-CMP-29912,Paid Ads,Tier 2 City Customers,15.0,"Email, WhatsApp",11890.0,567.0,144.0,111.0,66378.0,655.75,-0.09,Bengali,6.91,College Students,07-09-2024
TI-CMP-29913,Paid Ads,Working Women,13.0,,18127.0,2447.0,514.0,355.0,121055.0,174.25,0.96,Bengali,18.29,Premium Shoppers,10-08-2024
TI-CMP-29914,Email,Youth,20.0,"WhatsApp, Email",24560.0,3519.0,929.0,,186930.0,680.77,-0.11,Bengali,19.37,Tier 2 City Customers,02-09-2024
TI-CMP-29915,SEO,Working Women,,Instagram,45419.0,1476.0,593.0,398.0,260690.0,231.25,1.83,Bengali,5.43,College Students,17-07-2024
TI-CMP-29916,Email,Premium Shoppers,23.0,,31604.0,2732.0,601.0,370.0,270470.0,608.47,0.2,Tamil,11.72,,05-07-2024
TI-CMP-29917,Social Media,Premium Shoppers,10.0,"WhatsApp, Google",22450.0,526.0,146.0,100.0,20800.0,1980.59,-0.89,English,3.44,College Students,08-11-2024
TI-CMP-29918,Paid Ads,Working Women,23.0,"Email, YouTube",10738.0,387.0,158.0,124.0,25420.0,2049.22,-0.9,English,6.23,Premium Shoppers,23-04-2025
TI-CMP-29919,Email,Tier 2 City Customers,30.0,Instagram,63818.0,7509.0,2231.0,1070.0,698710.0,192.7,2.39,Bengali,16.94,Youth,23-08-2024
TI-CMP-29920,Social Media,Tier 2 City Customers,5.0,Instagram,21076.0,,446.0,292.0,122348.0,,-0.43,Bengali,10.57,Premium Shoppers,26-10-2024
TI-CMP-29921,Paid Ads,Premium Shoppers,29.0,Facebook,27242.0,1708.0,863.0,635.0,411480.0,471.76,0.37,Hindi,11.77,Working Women,06-02-2025
TI-CMP-29922,Paid Ads,Tier 2 City Customers,27.0,"YouTube, Facebook",39062.0,2349.0,1159.0,606.0,399960.0,474.89,0.39,English,,College Students,12-10-2024
TI-CMP-29923,Paid Ads,Tier 2 City Customers,6.0,"Instagram, Facebook",75606.0,4917.0,1107.0,782.0,161092.0,185.68,0.11,Bengali,9.0,Premium Shoppers,
TI-CMP-29924,Influencer,Premium Shoppers,12.0,"WhatsApp, YouTube",25037.0,3733.0,2176.0,1144.0,390104.0,77.66,3.39,Hindi,28.17,,05-03-2025
TI-CMP-29925,Paid Ads,Youth,8.0,"WhatsApp, Email",15411.0,,254.0,77.0,57365.0,3639.12,-0.8,,5.23,Tier 2 City Customers,31-08-2024
TI-CMP-29926,,Premium Shoppers,27.0,"Email, Facebook, Instagram",71439.0,7726.0,3208.0,1162.0,354410.0,166.65,0.83,Bengali,16.93,Premium Shoppers,03-11-2024
TI-CMP-29927,Social Media,College Students,9.0,"Google, YouTube",94418.0,6084.0,3203.0,1186.0,247874.0,99.98,1.09,Hindi,11.09,Working Women,04-02-2025
TI-CMP-29928,Social Media,Youth,15.0,Facebook,19921.0,2414.0,712.0,482.0,208706.0,415.47,0.04,Hindi,18.11,Youth,27-05-2025
TI-CMP-29929,Paid Ads,Youth,24.0,"YouTube, Facebook",88005.0,6641.0,,2073.0,891390.0,91.81,3.68,English,14.4,Working Women,21-03-2025
TI-CMP-29930,SEO,Premium Shoppers,26.0,,56816.0,7030.0,2517.0,1556.0,1011400.0,40.67,14.98,Tamil,19.54,Premium Shoppers,04-02-2025
TI-CMP-29931,Paid Ads,Working Women,14.0,"Google, Facebook, Email",11526.0,384.0,187.0,67.0,27470.0,2600.06,-0.84,Bengali,5.54,Tier 2 City Customers,15-09-2024
TI-CMP-29932,Influencer,Tier 2 City Customers,16.0,"Instagram, Facebook",50716.0,7571.0,2912.0,1915.0,1265815.0,83.59,6.91,English,24.45,Youth,25-01-2025
,Paid Ads,Premium Shoppers,7.0,"Email, Google",13117.0,559.0,184.0,72.0,46008.0,1303.32,-0.51,English,6.21,Premium Shoppers,07-06-2025
TI-CMP-29934,Paid Ads,Premium Shoppers,6.0,"WhatsApp, Google",53827.0,2046.0,818.0,444.0,98124.0,420.22,-0.47,Bengali,,College Students,08-08-2024
TI-CMP-29935,SEO,,12.0,Facebook,89007.0,4252.0,2525.0,1641.0,1145418.0,167.27,3.17,Bengali,9.46,Youth,28-04-2025
TI-CMP-29936,Social Media,Youth,11.0,"Email, YouTube, Instagram",37348.0,3327.0,1926.0,982.0,530280.0,261.46,1.07,English,16.69,College Students,29-12-2024
TI-CMP-29937,Social Media,Working Women,20.0,Google,19977.0,2882.0,810.0,611.0,332384.0,221.58,1.46,Bengali,21.54,Tier 2 City Customers,29-07-2024
TI-CMP-29938,Social Media,Tier 2 City Customers,30.0,"WhatsApp, Google",16022.0,1665.0,501.0,391.0,301852.0,214.06,2.61,Hindi,15.96,College Students,26-01-2025
TI-CMP-29939,Influencer,Premium Shoppers,6.0,"WhatsApp, Instagram, YouTube",46399.0,5470.0,1330.0,470.0,268370.0,556.11,0.03,Tamil,15.67,Working Women,12-08-2024
TI-CMP-29940,Influencer,Working Women,17.0,"WhatsApp, Google",93207.0,2969.0,1438.0,779.0,285114.0,311.99,0.17,English,5.56,Youth,26-11-2024
TI-CMP-29941,Paid Ads,Tier 2 City Customers,21.0,"Google, Facebook, Email",97736.0,7314.0,3514.0,2738.0,1431974.0,35.44,13.76,Tamil,13.88,Premium Shoppers,10-12-2024
TI-CMP-29942,SEO,College Students,18.0,"Email, Facebook, YouTube",10874.0,717.0,305.0,218.0,150638.0,441.99,0.56,Bengali,11.4,Premium Shoppers,23-08-2024
TI-CMP-29943,SEO,College Students,7.0,,49893.0,3311.0,782.0,551.0,354844.0,345.97,,English,9.31,Youth,11-03-2025
TI-CMP-29944,Influencer,Working Women,26.0,"Instagram, Google, Email",68876.0,3361.0,1693.0,632.0,226888.0,,1.47,Tamil,8.26,Youth,09-09-2024
TI-CMP-29945,Paid Ads,Youth,19.0,"Email, Facebook, Instagram",31651.0,3313.0,1039.0,778.0,204614.0,272.13,-0.03,Hindi,,Youth,15-01-2025
TI-CMP-29946,Email,Youth,30.0,Google,34210.0,4156.0,2441.0,1188.0,801900.0,210.19,2.21,English,22.76,,23-11-2024
TI-CMP-29947,Influencer,College Students,25.0,,72468.0,5685.0,2635.0,1883.0,1193822.0,93.37,5.79,English,14.08,Tier 2 City Customers,18-04-2025
TI-CMP-29948,SEO,Working Women,24.0,"Instagram, Google, Email",92351.0,8767.0,,590.0,428930.0,453.04,0.6,Tamil,12.08,Youth,13-04-2025
TI-CMP-29949,Influencer,Youth,19.0,"WhatsApp, Email",,4385.0,2502.0,1480.0,664520.0,48.61,8.24,Hindi,10.46,,03-03-2025
TI-CMP-29950,Paid Ads,Youth,9.0,"WhatsApp, Facebook, Email",64977.0,2465.0,1031.0,418.0,178486.0,374.49,0.14,English,6.02,Tier 2 City Customers,19-03-2025
TI-CMP-29951,,,15.0,Email,99755.0,9976.0,5170.0,3542.0,850080.0,22.27,9.77,English,18.73,Premium Shoppers,01-04-2025
TI-CMP-29952,Influencer,Tier 2 City Customers,20.0,"Google, Email",32280.0,777.0,395.0,130.0,82160.0,865.74,-0.27,Hindi,4.03,Tier 2 City Customers,13-02-2025
TI-CMP-29953,Social Media,Working Women,6.0,"Google, YouTube",61035.0,4405.0,2165.0,1560.0,488280.0,63.83,3.9,Bengali,,Tier 2 City Customers,20-12-2024
TI-CMP-29954,Influencer,College Students,20.0,"Instagram, YouTube",53776.0,7123.0,2824.0,1889.0,661150.0,45.16,6.75,English,22.01,Premium Shoppers,13-12-2024
TI-CMP-29955,Influencer,Premium Shoppers,17.0,"Email, WhatsApp",60150.0,2289.0,,385.0,145530.0,207.34,0.82,Hindi,,Youth,10-07-2024
TI-CMP-29956,SEO,Tier 2 City Customers,23.0,"Google, WhatsApp, Instagram",73042.0,5350.0,2937.0,1971.0,942138.0,125.01,2.82,Bengali,14.04,Premium Shoppers,02-08-2024
TI-CMP-29957,Email,Youth,9.0,,89042.0,5753.0,2634.0,805.0,568330.0,122.62,4.76,Bengali,10.32,Working Women,30-03-2025
TI-CMP-29958,Social Media,Youth,21.0,"Facebook, Email, Google",75197.0,9390.0,4200.0,2653.0,1613024.0,35.49,16.13,English,21.6,College Students,09-08-2024
,Influencer,,10.0,"Email, YouTube",,5032.0,2490.0,980.0,701680.0,183.65,2.9,Tamil,12.56,Premium Shoppers,02-12-2024
TI-CMP-29960,Email,College Students,20.0,"Google, Email",74882.0,1548.0,330.0,244.0,136884.0,389.61,0.44,Bengali,2.83,Premium Shoppers,13-12-2024
TI-CMP-29961,Paid Ads,Working Women,24.0,"YouTube, WhatsApp, Google",93430.0,3679.0,752.0,566.0,232060.0,359.18,,,5.35,Working Women,03-05-2025
TI-CMP-29962,SEO,College Students,9.0,Facebook,21382.0,674.0,192.0,84.0,22008.0,3344.19,-0.92,English,4.44,College Students,30-04-2025
TI-CMP-29963,Email,Working Women,15.0,Instagram,70339.0,9083.0,2759.0,962.0,224146.0,204.79,0.14,Bengali,18.2,Tier 2 City Customers,22-03-2025
TI-CMP-29964,Influencer,Youth,29.0,,16539.0,1245.0,425.0,157.0,,1593.68,-0.73,English,,Working Women,09-02-2025
TI-CMP-29965,Email,,10.0,Google,68886.0,9632.0,3103.0,1427.0,298243.0,123.15,0.7,,20.56,Youth,08-03-2025
TI-CMP-29966,SEO,Premium Shoppers,8.0,Facebook,50808.0,5471.0,1255.0,979.0,441529.0,84.91,4.31,English,15.16,,24-07-2024
TI-CMP-29967,SEO,Working Women,15.0,"Facebook, YouTube, Email",19404.0,2054.0,,317.0,160719.0,891.75,-0.43,Bengali,17.23,College Students,24-04-2025
TI-CMP-29968,Influencer,Premium Shoppers,16.0,"Facebook, Instagram",,1762.0,449.0,168.0,111720.0,1196.14,-0.44,Hindi,7.01,Working Women,25-02-2025
TI-CMP-29969,Paid Ads,Working Women,20.0,"Google, Instagram, Facebook",74854.0,,4693.0,1635.0,1110165.0,45.31,13.99,Hindi,19.1,Youth,04-11-2024
TI-CMP-29970,Paid Ads,Premium Shoppers,20.0,WhatsApp,32865.0,2675.0,656.0,404.0,201192.0,477.49,0.04,English,11.36,,09-09-2024
TI-CMP-29971,Paid Ads,Premium Shoppers,30.0,"Google, Facebook, YouTube",23578.0,3422.0,,1189.0,576665.0,106.8,3.54,English,26.92,College Students,13-12-2024
TI-CMP-29972,Influencer,Premium Shoppers,8.0,Facebook,86517.0,7267.0,4286.0,1548.0,503100.0,191.0,0.7,Bengali,,Working Women,07-07-2024
TI-CMP-29973,Paid Ads,Premium Shoppers,20.0,"WhatsApp, Email, YouTube",85268.0,11463.0,2667.0,1310.0,368110.0,105.91,1.65,Bengali,18.11,Tier 2 City Customers,13-07-2024
TI-CMP-29974,Email,Youth,16.0,Google,84289.0,2175.0,630.0,393.0,204360.0,564.26,-0.08,Hindi,3.79,College Students,19-09-2024
TI-CMP-29975,Social Media,Tier 2 City Customers,14.0,YouTube,98474.0,,5386.0,3438.0,2117808.0,30.81,18.99,Tamil,19.06,Youth,05-12-2024
TI-CMP-29976,Social Media,Premium Shoppers,23.0,YouTube,98453.0,12932.0,7217.0,3342.0,1607502.0,61.19,6.86,English,23.86,Working Women,10-02-2025
TI-CMP-29977,Social Media,Youth,30.0,"WhatsApp, YouTube",85380.0,12346.0,7354.0,4165.0,1374450.0,29.53,10.18,Hindi,,Tier 2 City Customers,02-08-2024
TI-CMP-29978,Social Media,Working Women,21.0,Google,42999.0,4575.0,1778.0,787.0,481644.0,339.28,0.8,Tamil,16.61,Tier 2 City Customers,07-03-2025
TI-CMP-29979,Influencer,Tier 2 City Customers,15.0,"Instagram, Facebook",13797.0,888.0,294.0,186.0,92442.0,689.87,-0.28,Tamil,9.92,Tier 2 City Customers,27-01-2025
TI-CMP-29980,Influencer,Youth,25.0,"Instagram, Google",39735.0,2731.0,723.0,499.0,329340.0,529.05,0.25,Bengali,9.95,College Students,28-01-2025
TI-CMP-29981,Social Media,Tier 2 City Customers,5.0,Email,60366.0,2394.0,698.0,468.0,133380.0,437.39,-0.35,Bengali,5.9,Working Women,30-04-2025
TI-CMP-29982,Social Media,Youth,29.0,,80329.0,11515.0,5290.0,3398.0,1766960.0,63.51,7.19,Bengali,25.15,College Students,15-09-2024
TI-CMP-29983,Social Media,Tier 2 City Customers,18.0,"Facebook, Google, Email",35900.0,4894.0,2875.0,1395.0,1082520.0,45.25,16.15,Bengali,25.53,Premium Shoppers,31-05-2025
,Social Media,,6.0,"Facebook, YouTube",85577.0,,2290.0,889.0,399161.0,223.43,1.01,Bengali,10.76,Youth,08-08-2024
TI-CMP-29985,Social Media,Premium Shoppers,19.0,"Google, YouTube, WhatsApp",57402.0,3394.0,1834.0,1338.0,440202.0,148.81,1.21,English,11.44,Tier 2 City Customers,13-07-2024
TI-CMP-29986,Email,Youth,6.0,YouTube,48714.0,1454.0,492.0,310.0,192200.0,460.99,0.34,Hindi,4.63,Tier 2 City Customers,03-04-2025
TI-CMP-29987,,Tier 2 City Customers,20.0,"Google, Instagram, WhatsApp",96030.0,10447.0,5700.0,4312.0,2914912.0,19.95,32.89,English,21.3,Working Women,09-10-2024
TI-CMP-29988,Influencer,Working Women,28.0,Instagram,56041.0,7888.0,2354.0,1876.0,1069320.0,149.6,2.81,Tamil,21.62,College Students,14-10-2024
TI-CMP-29989,Email,College Students,18.0,"Instagram, YouTube",51999.0,6533.0,2324.0,1182.0,582726.0,136.36,2.62,Hindi,19.31,Premium Shoppers,10-07-2024
TI-CMP-29990,Social Media,College Students,21.0,"YouTube, Google, Facebook",13878.0,1931.0,597.0,281.0,66878.0,699.22,-0.66,Tamil,20.24,Tier 2 City Customers,16-01-2025
TI-CMP-29991,,Working Women,,Email,62645.0,3061.0,1069.0,662.0,146302.0,99.19,1.23,English,7.65,Tier 2 City Customers,06-01-2025
TI-CMP-29992,Paid Ads,Youth,9.0,Facebook,31189.0,4178.0,1315.0,886.0,632604.0,77.37,8.23,Tamil,20.45,Youth,20-12-2024
TI-CMP-29993,Social Media,Premium Shoppers,15.0,"Instagram, Google, Facebook",35828.0,3638.0,,,599740.0,369.07,,Bengali,15.68,Premium Shoppers,14-11-2024
TI-CMP-29994,Influencer,College Students,14.0,"YouTube, Email, Instagram",83685.0,2692.0,616.0,225.0,98325.0,1298.93,-0.66,Tamil,4.22,Working Women,28-02-2025
TI-CMP-29995,SEO,Working Women,11.0,,68878.0,3786.0,949.0,741.0,179322.0,80.67,2.0,Tamil,7.95,Premium Shoppers,
TI-CMP-29996,SEO,Youth,5.0,"YouTube, Email",36124.0,3727.0,1014.0,560.0,223440.0,108.81,2.67,Hindi,14.67,Working Women,14-04-2025
TI-CMP-29997,,College Students,21.0,Instagram,60992.0,6904.0,2948.0,1859.0,1080079.0,131.48,3.42,Bengali,19.2,Premium Shoppers,05-08-2024
TI-CMP-29998,Email,Tier 2 City Customers,8.0,"Instagram, Google",,2067.0,1181.0,863.0,360734.0,179.87,1.32,Hindi,4.62,Tier 2 City Customers,16-09-2024
TI-CMP-29999,Paid Ads,Premium Shoppers,26.0,"YouTube, WhatsApp, Email",96714.0,3379.0,1763.0,684.0,235980.0,332.44,,Hindi,6.02,Tier 2 City Customers,28-10-2024
TI-CMP-30000,Paid Ads,Tier 2 City Customers,13.0,Instagram,78900.0,10741.0,5191.0,2955.0,1976895.0,83.99,6.97,Bengali,23.94,Premium Shoppers,22-12-2024
TI-CMP-30001,Influencer,Premium Shoppers,,"YouTube, WhatsApp",60825.0,7279.0,3736.0,1178.0,809286.0,236.08,1.91,Hindi,20.05,Tier 2 City Customers,05-11-2024
TI-CMP-30002,Email,College Students,9.0,YouTube,58488.0,4638.0,2622.0,2062.0,612414.0,141.26,1.1,Bengali,15.94,Working Women,18-02-2025
TI-CMP-30003,Influencer,College Students,26.0,"Google, YouTube, Facebook",53210.0,1261.0,723.0,371.0,156562.0,320.58,0.32,English,4.43,College Students,29-07-2024
TI-CMP-30004,Email,Youth,,Facebook,10156.0,1090.0,248.0,173.0,107433.0,1590.81,,Tamil,14.88,College Students,07-12-2024
