Campaign_ID,Campaign_Type,Target_Audience,Duration,Impressions,Clicks,Leads,Conversions,Revenue,Acquisition_Cost,ROI,Language,Engagement_Score,Customer_Segment,Date,Profit_Flag,Email,Facebook,Google,Instagram,WhatsApp,YouTube
PU-CMP-9095,Social Media,Premium Shoppers,13.0,62512.0,2904.0,1118.0,513.0,304209.0,381.85,79567.14678538694,Tamil,7.25,Working Women,2024-08-15,1,1,0,0,0,1,0
PU-CMP-9096,SEO,Premium Shoppers,21.0,50776.0,5686.0,1172.0,681.0,407919.0,214.63,189956.84200717515,Bengali,14.85,Working Women,2024-07-13,1,0,0,1,0,0,0
PU-CMP-9097,SEO,Youth,24.0,52398.0,6182.0,2993.0,1009.0,677039.0,270.51,250182.42948504677,Bengali,19.44,Working Women,2024-08-02,1,0,1,0,1,0,1
PU-CMP-9098,Email,Premium Shoppers,30.0,52000.0,2790.0,874.0,398.0,214920.0,472.41,45394.37988188226,Tamil,7.81,Youth,2025-01-27,1,0,0,1,1,1,0
PU-CMP-9099,Social Media,College Students,29.0,70698.0,7463.0,4476.0,1884.0,930696.0,143.24,649645.881038816,Bengali,19.55,Premium Shoppers,2024-11-16,1,1,0,0,0,0,0
PU-CMP-9100,Email,College Students,18.0,44627.0,1455.0,857.0,298.0,234228.0,241.6,96848.67549668874,English,5.85,Premium Shoppers,2024-09-20,1,0,1,0,0,1,0
PU-CMP-9101,Social Media,Premium Shoppers,15.0,62833.0,9071.0,4831.0,1935.0,1197765.0,53.03,2258555.478031303,Hindi,25.2,Working Women,2025-01-14,1,1,0,0,0,1,0
PU-CMP-9102,Email,Premium Shoppers,15.0,38198.0,4222.0,2020.0,1575.0,1138725.0,171.53,663763.4641170641,Bengali,20.46,Tier 2 City Customers,2025-01-17,1,1,0,0,0,1,1
PU-CMP-9103,Social Media,Tier 2 City Customers,8.0,80957.0,10896.0,4865.0,3161.0,2288564.0,47.71,4796722.46908405,Tamil,23.37,Premium Shoppers,2024-07-22,1,0,1,0,1,0,1
PU-CMP-9104,Influencer,Working Women,20.0,42230.0,4970.0,1670.0,1084.0,624384.0,68.39,912875.5812253254,English,18.29,Working Women,2025-04-23,1,0,1,1,1,0,0
PU-CMP-9112,SEO,Premium Shoppers,29.0,15700.0,1275.0,457.0,142.0,57368.0,1750.66,3176.935555733266,Bengali,11.94,Tier 2 City Customers,2024-09-28,0,1,0,1,0,0,0
PU-CMP-9113,Email,Tier 2 City Customers,21.0,51696.0,7480.0,1636.0,911.0,618569.0,297.85,207578.0258519389,Bengali,19.4,Working Women,2025-04-29,1,1,1,0,0,1,0
PU-CMP-9115,Email,Tier 2 City Customers,23.0,95276.0,3089.0,1395.0,767.0,273819.0,91.86,297982.95231874596,Hindi,5.51,Premium Shoppers,2024-12-31,1,1,0,0,0,0,0
PU-CMP-9118,Paid Ads,Tier 2 City Customers,5.0,60481.0,4732.0,2568.0,1945.0,637960.0,123.67,515756.71545241366,Tamil,15.29,Working Women,2025-02-18,1,1,0,0,0,0,0
PU-CMP-9122,Email,Working Women,6.0,72070.0,2816.0,1447.0,985.0,589030.0,292.44,201319.09451511424,Hindi,7.28,Premium Shoppers,2024-07-08,1,0,0,0,1,0,0
PU-CMP-9123,SEO,College Students,12.0,50090.0,2525.0,890.0,643.0,288064.0,345.39,83302.53047279887,English,8.1,Working Women,2024-12-11,1,1,0,1,1,0,0
PU-CMP-9124,Influencer,Premium Shoppers,12.0,63527.0,5246.0,2216.0,1425.0,369075.0,143.2,257633.93854748606,Tamil,13.99,Tier 2 City Customers,2025-03-29,1,1,0,1,0,0,0
PU-CMP-9125,SEO,Premium Shoppers,6.0,13756.0,1949.0,756.0,450.0,151200.0,582.0,25879.381443298967,Bengali,22.94,Youth,2024-07-05,0,0,0,1,0,0,0
PU-CMP-9126,Email,Working Women,27.0,45333.0,4486.0,2577.0,1261.0,948272.0,126.66,748575.1934312332,Bengali,18.36,Youth,2025-01-23,1,0,1,0,0,0,0
PU-CMP-9127,Social Media,Tier 2 City Customers,8.0,56518.0,3236.0,1518.0,762.0,476250.0,227.12,209590.91229306094,Tamil,9.76,Working Women,2025-02-25,1,0,0,0,0,1,0
PU-CMP-9129,Email,Youth,18.0,31989.0,3247.0,1803.0,611.0,138086.0,390.73,35240.51646917308,Hindi,17.7,Premium Shoppers,2024-08-31,0,1,0,1,0,0,0
PU-CMP-9130,Influencer,Working Women,11.0,38448.0,3499.0,1549.0,1016.0,742696.0,155.65,477057.7256665596,Hindi,15.77,Working Women,2024-11-20,1,1,0,1,1,0,0
PU-CMP-9131,Influencer,Premium Shoppers,8.0,65352.0,5648.0,1953.0,1364.0,797940.0,71.12,1121862.8796400449,Tamil,13.72,Tier 2 City Customers,2025-03-27,1,0,1,0,1,0,1
PU-CMP-9132,Social Media,Tier 2 City Customers,11.0,24314.0,3226.0,1611.0,665.0,510055.0,450.99,112996.74272156811,Tamil,22.63,Working Women,2024-08-29,1,0,0,0,0,1,0
PU-CMP-9136,Influencer,College Students,23.0,63567.0,2540.0,1243.0,497.0,394121.0,427.65,92059.71004325968,English,6.73,Premium Shoppers,2024-09-11,1,0,1,0,0,0,0
PU-CMP-9140,Paid Ads,Tier 2 City Customers,17.0,10056.0,801.0,254.0,141.0,37788.0,1388.56,2621.3804228841395,Tamil,11.89,Premium Shoppers,2025-01-24,0,0,0,0,0,1,0
PU-CMP-9143,Email,Working Women,22.0,96820.0,3957.0,1339.0,503.0,190134.0,334.89,56675.06046761623,Bengali,5.99,Working Women,2024-09-08,1,0,0,0,1,0,0
PU-CMP-9144,SEO,Tier 2 City Customers,6.0,65412.0,7104.0,2739.0,1994.0,1469578.0,69.99,2099597.099585655,Tamil,18.1,Premium Shoppers,2025-05-18,1,0,1,0,0,0,0
PU-CMP-9150,SEO,College Students,20.0,90314.0,5620.0,1243.0,405.0,108945.0,454.62,23863.969908934938,Bengali,8.05,Working Women,2024-12-10,0,1,0,0,0,1,1
PU-CMP-9152,Influencer,College Students,22.0,54938.0,3055.0,1219.0,406.0,157528.0,250.81,62707.703042143454,English,8.52,College Students,2024-11-10,1,0,0,0,0,0,1
PU-CMP-9155,Influencer,Premium Shoppers,26.0,60283.0,2741.0,1319.0,834.0,295236.0,292.12,100966.68492400383,English,8.12,Youth,2024-09-05,1,0,0,1,1,0,0
PU-CMP-9157,Influencer,Youth,21.0,64770.0,6849.0,2801.0,1910.0,987470.0,80.0,1234237.5,Bengali,17.85,Youth,2025-03-27,1,0,0,0,0,1,0
PU-CMP-9162,SEO,Working Women,6.0,45931.0,6713.0,2663.0,1115.0,446000.0,115.53,385946.9142214143,Tamil,22.84,Working Women,2024-10-23,1,0,0,0,1,0,0
PU-CMP-9164,Email,Premium Shoppers,10.0,42684.0,2966.0,919.0,624.0,280176.0,189.49,147757.93445564408,Tamil,10.56,Premium Shoppers,2025-03-07,1,0,1,0,1,0,0
PU-CMP-9166,Influencer,Tier 2 City Customers,24.0,76372.0,4049.0,2346.0,1438.0,1019542.0,129.92,784645.9975369459,Bengali,10.26,College Students,2025-05-10,1,1,0,0,0,0,0
PU-CMP-9168,Paid Ads,Premium Shoppers,23.0,29553.0,1045.0,328.0,164.0,46576.0,1801.37,2485.5876360769857,English,5.2,Tier 2 City Customers,2024-10-08,0,1,0,0,0,1,1
PU-CMP-9169,Paid Ads,Working Women,27.0,45989.0,1827.0,551.0,433.0,140725.0,162.57,86462.71144737651,Bengali,6.11,Youth,2025-04-01,1,0,0,1,0,1,0
PU-CMP-9170,Influencer,Working Women,6.0,99121.0,6668.0,3819.0,2193.0,923253.0,47.99,1923744.5509481141,Bengali,12.79,Youth,2025-06-22,1,1,0,0,0,0,0
PU-CMP-9171,SEO,Premium Shoppers,10.0,86143.0,3377.0,1590.0,849.0,433839.0,127.63,339819.2979706966,Tamil,6.75,Tier 2 City Customers,2025-02-25,1,0,0,1,0,1,0
PU-CMP-9173,Social Media,Youth,5.0,38168.0,1208.0,621.0,223.0,119528.0,1309.51,9027.688982902002,English,5.38,Tier 2 City Customers,2024-11-07,0,1,0,0,0,1,1
PU-CMP-9175,Influencer,Tier 2 City Customers,15.0,24708.0,1453.0,762.0,522.0,309546.0,516.33,59851.194003834746,English,11.08,Youth,2024-11-13,1,1,0,0,0,0,0
PU-CMP-9180,Social Media,Working Women,8.0,19929.0,2389.0,1212.0,635.0,452120.0,178.86,252678.70960527784,Tamil,21.26,Youth,2024-12-04,1,0,1,1,0,0,1
PU-CMP-9182,Paid Ads,Youth,22.0,35243.0,3701.0,1540.0,964.0,316192.0,297.13,106315.37374213307,Tamil,17.61,Premium Shoppers,2025-02-22,1,1,1,1,0,0,0
PU-CMP-9183,Influencer,Tier 2 City Customers,9.0,38513.0,4806.0,1218.0,759.0,412896.0,312.59,131988.67846060335,Tamil,17.61,Premium Shoppers,2025-02-05,1,0,0,1,0,0,1
PU-CMP-9184,Email,College Students,19.0,82145.0,1683.0,494.0,365.0,289810.0,227.04,127547.11064129669,Tamil,3.09,Tier 2 City Customers,2025-04-23,1,1,1,0,0,0,0
PU-CMP-9186,Paid Ads,Tier 2 City Customers,29.0,62943.0,2114.0,521.0,365.0,243820.0,811.61,29941.52240608174,Hindi,4.77,Youth,2024-10-27,0,0,1,0,0,0,0
PU-CMP-9189,Email,Youth,12.0,42252.0,6159.0,3026.0,1242.0,457056.0,65.07,702306.6390041495,English,24.68,Premium Shoppers,2024-09-18,1,0,0,1,0,1,0
PU-CMP-9190,Influencer,Working Women,27.0,70790.0,3256.0,1671.0,833.0,239071.0,289.39,82512.04602785168,English,8.14,Tier 2 City Customers,2025-04-19,0,1,0,1,0,0,1
PU-CMP-9196,Social Media,College Students,28.0,61212.0,1580.0,672.0,317.0,115388.0,909.05,12593.251196303834,Hindi,4.2,Youth,2024-08-06,0,1,0,0,0,0,1
PU-CMP-9204,Influencer,Working Women,23.0,50228.0,4458.0,2310.0,1153.0,258272.0,219.72,117445.96759512105,Hindi,15.77,Working Women,2024-08-24,1,1,0,1,0,1,0
PU-CMP-9205,Email,Premium Shoppers,18.0,97542.0,2253.0,883.0,609.0,130935.0,161.82,80813.97849462366,Tamil,3.84,Tier 2 City Customers,2025-03-10,1,1,0,0,1,0,0
PU-CMP-9206,SEO,College Students,10.0,14193.0,1685.0,826.0,594.0,315414.0,232.81,135381.29375885916,Tamil,21.88,Youth,2025-02-24,1,0,1,0,1,0,0
PU-CMP-9213,Social Media,College Students,26.0,85129.0,12120.0,5179.0,2532.0,1005204.0,58.13,1729134.4744538101,English,23.3,College Students,2024-12-20,1,1,0,0,0,0,0
PU-CMP-9217,Paid Ads,College Students,14.0,82821.0,3436.0,1117.0,622.0,264350.0,286.91,92036.90704402077,Tamil,6.25,College Students,2024-08-08,1,0,1,0,1,0,0
PU-CMP-9218,Email,Working Women,5.0,66825.0,2818.0,582.0,373.0,220070.0,675.82,32463.404456808024,English,5.65,College Students,2024-12-15,0,0,1,0,0,0,0
PU-CMP-9220,Paid Ads,Working Women,24.0,69649.0,8013.0,2192.0,1137.0,493458.0,262.42,187941.3078271473,Tamil,16.28,Tier 2 City Customers,2024-12-02,1,0,0,0,0,1,0
PU-CMP-9222,Email,Youth,12.0,93873.0,8448.0,2153.0,1100.0,479600.0,182.9,262119.7922361946,Tamil,12.46,Premium Shoppers,2025-02-08,1,0,0,0,1,0,0
PU-CMP-9223,Paid Ads,Premium Shoppers,11.0,55552.0,5578.0,2597.0,834.0,166800.0,309.12,53859.62732919255,English,16.22,Premium Shoppers,2024-09-22,0,0,1,0,0,1,0
PU-CMP-9225,Social Media,Working Women,8.0,86321.0,9747.0,3564.0,1729.0,1251796.0,84.35,1483949.7925311204,Hindi,17.42,Tier 2 City Customers,2024-12-15,1,0,0,1,0,1,0
PU-CMP-9226,Social Media,Premium Shoppers,21.0,34383.0,4759.0,2311.0,1247.0,568632.0,231.0,246061.03896103895,English,24.19,Premium Shoppers,2024-11-16,1,0,1,0,0,1,0
PU-CMP-9227,Email,Premium Shoppers,29.0,56049.0,3152.0,1376.0,635.0,140970.0,362.63,38774.334721341314,Tamil,9.21,Working Women,2025-04-23,0,0,1,0,0,0,1
PU-CMP-9228,Email,College Students,30.0,83592.0,5454.0,3022.0,1910.0,1239590.0,113.01,1096785.2313954516,Tamil,12.42,Premium Shoppers,2025-04-13,1,0,0,0,0,1,0
PU-CMP-9229,Influencer,Premium Shoppers,27.0,59241.0,6018.0,1753.0,1333.0,1050404.0,223.31,470279.2933590076,English,15.37,Youth,2024-08-17,1,0,0,1,1,0,0
PU-CMP-9235,Paid Ads,Tier 2 City Customers,29.0,88063.0,3106.0,1805.0,767.0,611299.0,92.96,657493.5886402754,Bengali,6.45,Premium Shoppers,2025-05-10,1,0,0,1,0,1,1
PU-CMP-9236,Influencer,Premium Shoppers,22.0,14819.0,350.0,161.0,66.0,35640.0,1601.36,2125.6082330019485,English,3.89,College Students,2025-01-30,0,0,1,0,1,0,1
PU-CMP-9239,Email,Tier 2 City Customers,22.0,42650.0,2559.0,565.0,382.0,280006.0,397.94,70263.87395084686,English,8.22,Premium Shoppers,2024-10-19,1,0,1,1,0,1,0
PU-CMP-9245,Email,Youth,27.0,95513.0,12601.0,3915.0,1401.0,861615.0,69.81,1234128.6205414694,English,18.76,College Students,2024-08-02,1,0,0,0,0,0,1
PU-CMP-9246,Social Media,Youth,25.0,39237.0,4256.0,2143.0,930.0,464070.0,120.61,384669.09045684437,Tamil,18.68,Premium Shoppers,2025-05-09,1,0,1,0,0,0,0
PU-CMP-9247,SEO,Premium Shoppers,16.0,42561.0,1447.0,345.0,155.0,64325.0,724.65,8776.699096115366,English,4.57,College Students,2024-10-03,0,0,0,0,1,0,1
PU-CMP-9250,Paid Ads,Working Women,22.0,21362.0,2525.0,1152.0,858.0,295152.0,348.69,84545.96059537125,Hindi,21.23,Youth,2024-08-12,0,1,0,0,1,0,0
PU-CMP-9254,Paid Ads,Tier 2 City Customers,17.0,54977.0,5667.0,2346.0,985.0,312245.0,282.67,110362.73039233028,Hindi,16.37,Premium Shoppers,2025-05-05,1,0,0,1,1,0,0
PU-CMP-9255,Email,Premium Shoppers,23.0,20977.0,2484.0,660.0,287.0,57400.0,555.75,10228.38506522717,Bengali,16.36,Tier 2 City Customers,2025-02-12,0,1,0,0,1,1,0
PU-CMP-9256,SEO,Tier 2 City Customers,28.0,84254.0,10268.0,5734.0,3666.0,2672514.0,67.95,3932959.6026490065,Tamil,23.34,Tier 2 City Customers,2024-09-28,1,1,0,0,0,1,1
PU-CMP-9257,Email,Youth,16.0,70875.0,4873.0,1958.0,1476.0,647964.0,59.26,1093325.5821802227,Bengali,11.72,Working Women,2025-05-02,1,0,0,0,1,0,0
PU-CMP-9261,Paid Ads,Premium Shoppers,25.0,28668.0,1683.0,692.0,329.0,243131.0,471.57,51457.7750917149,Tamil,9.43,Working Women,2025-01-05,1,0,0,1,0,1,1
PU-CMP-9263,Social Media,Tier 2 City Customers,30.0,91711.0,4557.0,2026.0,1210.0,877250.0,70.2,1249543.8746438748,Hindi,8.5,Tier 2 City Customers,2024-08-07,1,0,0,1,0,0,0
PU-CMP-9264,Paid Ads,Tier 2 City Customers,10.0,77258.0,9387.0,3129.0,1792.0,1195264.0,164.77,725313.6068459064,Hindi,18.52,Working Women,2025-03-18,1,0,0,0,0,1,1
PU-CMP-9266,SEO,Youth,12.0,78935.0,9673.0,5134.0,3960.0,2439360.0,73.56,3316050.0815660683,Hindi,23.78,Youth,2024-11-29,1,0,1,0,1,0,1
PU-CMP-9267,Influencer,Youth,27.0,11035.0,277.0,72.0,21.0,9702.0,12109.05,-19.87810769630978,English,3.35,Youth,2024-12-01,0,0,0,0,1,0,0
PU-CMP-9269,Email,Working Women,15.0,81494.0,6109.0,3308.0,1747.0,1362660.0,132.3,1029877.3242630385,Hindi,13.7,Premium Shoppers,2025-04-07,1,0,0,1,0,1,0
PU-CMP-9273,Paid Ads,Premium Shoppers,23.0,47794.0,3987.0,2253.0,1218.0,651630.0,236.43,275512.2319502601,English,15.6,Youth,2024-08-17,1,0,1,0,0,1,0
PU-CMP-9276,Influencer,Tier 2 City Customers,17.0,29524.0,3460.0,2026.0,939.0,699555.0,239.75,291685.19290928054,Tamil,21.76,Youth,2025-04-01,1,0,0,0,0,0,1
PU-CMP-9277,Social Media,Working Women,12.0,41597.0,5053.0,1448.0,555.0,116550.0,207.9,55960.606060606064,English,16.96,College Students,2024-10-03,1,1,0,1,1,0,0
PU-CMP-9278,Paid Ads,Working Women,26.0,52826.0,2015.0,1178.0,556.0,368628.0,501.55,73397.75695344432,Bengali,7.1,Youth,2025-03-19,1,0,0,1,1,0,1
PU-CMP-9279,Social Media,Premium Shoppers,8.0,81831.0,3206.0,1111.0,580.0,367720.0,276.69,132799.63497054466,Tamil,5.98,Working Women,2024-09-22,1,0,0,1,0,0,0
PU-CMP-9281,Email,Tier 2 City Customers,26.0,23801.0,2303.0,527.0,182.0,51506.0,612.01,8315.875557588928,Tamil,12.65,Premium Shoppers,2024-11-27,0,1,0,0,0,1,0
PU-CMP-9282,Influencer,Youth,13.0,44614.0,5933.0,1528.0,642.0,460956.0,388.55,118534.92472011324,Tamil,18.16,Working Women,2024-09-25,1,0,0,0,0,1,1
PU-CMP-9284,Paid Ads,Tier 2 City Customers,28.0,80176.0,10041.0,2729.0,1889.0,447693.0,32.78,1365650.457596095,Tamil,18.28,Youth,2024-12-14,1,0,1,0,1,0,0
PU-CMP-9286,SEO,Tier 2 City Customers,16.0,13339.0,1660.0,810.0,290.0,208800.0,310.71,67100.92690933669,Tamil,20.69,College Students,2024-09-30,1,1,0,0,0,0,0
PU-CMP-9288,Paid Ads,Working Women,10.0,71934.0,10117.0,3673.0,1286.0,522116.0,162.18,321836.1203600937,Hindi,20.96,Tier 2 City Customers,2025-02-21,1,0,0,1,0,0,0
PU-CMP-9292,Email,Youth,6.0,73444.0,9169.0,5066.0,3010.0,1643460.0,94.46,1739747.5545204321,Tamil,23.48,Working Women,2025-06-08,1,0,1,1,1,0,0
PU-CMP-9293,Influencer,Tier 2 City Customers,21.0,35399.0,4202.0,1127.0,875.0,535500.0,242.65,220588.2340820111,Bengali,17.53,Working Women,2024-12-09,1,0,1,0,0,0,0
PU-CMP-9294,Social Media,College Students,30.0,79056.0,3186.0,1438.0,786.0,251520.0,138.29,181778.66078530625,Bengali,6.84,Premium Shoppers,2025-02-16,1,0,0,0,0,1,0
PU-CMP-9296,Social Media,Youth,22.0,49455.0,7176.0,4152.0,1532.0,1204152.0,194.28,619702.3471278567,English,26.0,Tier 2 City Customers,2024-07-04,1,1,0,0,1,0,0
PU-CMP-9300,Paid Ads,Tier 2 City Customers,5.0,79592.0,1695.0,662.0,378.0,296352.0,518.67,57036.90786048934,Hindi,3.44,Tier 2 City Customers,2024-11-13,1,0,1,0,0,1,0
PU-CMP-9302,Influencer,Working Women,26.0,27044.0,2335.0,1027.0,506.0,344586.0,378.01,91057.90587550594,Hindi,14.3,Working Women,2025-04-26,1,0,1,1,0,0,0
PU-CMP-9305,Paid Ads,Tier 2 City Customers,17.0,59162.0,3087.0,1159.0,853.0,609042.0,227.33,267810.966436458,Bengali,8.62,Youth,2025-05-09,1,0,0,1,0,1,0
PU-CMP-9306,Social Media,Tier 2 City Customers,15.0,64182.0,2301.0,842.0,583.0,448327.0,392.88,114012.96070046833,English,5.81,Working Women,2024-09-21,1,1,0,1,0,1,0
PU-CMP-9308,Influencer,Tier 2 City Customers,24.0,55572.0,1644.0,772.0,505.0,265125.0,473.83,55853.61205495642,Tamil,5.26,Premium Shoppers,2024-11-10,1,0,0,1,0,0,0
PU-CMP-9311,Influencer,Youth,27.0,45498.0,6412.0,3105.0,1129.0,240477.0,131.98,182107.15259887863,Bengali,23.4,Premium Shoppers,2025-01-19,1,1,0,0,0,0,1
PU-CMP-9314,SEO,Youth,30.0,67708.0,10132.0,2029.0,1121.0,605340.0,231.28,261634.69387755098,Hindi,19.62,Tier 2 City Customers,2025-03-22,1,1,1,0,0,0,1
PU-CMP-9317,Email,Working Women,20.0,26557.0,1261.0,435.0,181.0,37829.0,472.67,7903.258087037469,Bengali,7.07,College Students,2024-10-10,0,0,0,0,1,0,0
PU-CMP-9320,SEO,Tier 2 City Customers,20.0,49329.0,4705.0,2799.0,2206.0,1182416.0,102.89,1149104.0042764118,Hindi,19.68,Youth,2024-09-30,1,1,0,0,0,0,0
PU-CMP-9323,Influencer,Working Women,8.0,76484.0,1594.0,388.0,202.0,109080.0,1047.01,10318.238603260714,Hindi,2.86,Working Women,2024-10-29,0,0,0,0,0,1,1
PU-CMP-9324,Social Media,College Students,13.0,83280.0,11523.0,2515.0,915.0,194895.0,251.58,77368.39971380873,Tamil,17.96,Youth,2024-08-23,0,0,0,1,1,1,0
PU-CMP-9325,Influencer,Tier 2 City Customers,22.0,35167.0,1924.0,863.0,419.0,108521.0,562.01,19209.442892475225,English,9.12,Youth,2024-09-18,0,0,1,0,1,0,0
PU-CMP-9327,Email,Youth,11.0,78026.0,6954.0,1847.0,1211.0,394786.0,166.25,237365.26315789475,Bengali,12.83,College Students,2025-04-20,1,0,0,1,0,0,0
PU-CMP-9332,SEO,Premium Shoppers,6.0,79860.0,7292.0,3482.0,1189.0,797819.0,218.46,365101.4098690836,English,14.98,Premium Shoppers,2025-04-26,1,0,1,0,0,1,0
PU-CMP-9333,Email,Youth,6.0,26293.0,672.0,204.0,133.0,27132.0,2223.17,1120.4194910870515,English,3.84,Tier 2 City Customers,2024-08-23,0,0,1,0,0,0,1
PU-CMP-9334,Influencer,College Students,12.0,88356.0,11945.0,2498.0,1849.0,680432.0,152.95,444772.1804511279,Hindi,18.44,Premium Shoppers,2024-11-21,1,0,1,0,0,0,0
PU-CMP-9335,Social Media,Youth,19.0,11785.0,1065.0,223.0,86.0,62694.0,752.12,8235.637930117533,Hindi,11.66,Working Women,2024-07-17,0,0,0,0,1,0,0
PU-CMP-9340,Social Media,Tier 2 City Customers,19.0,97371.0,11290.0,5670.0,3442.0,1875890.0,64.78,2895685.736338376,English,20.95,Premium Shoppers,2025-05-17,1,0,0,0,0,1,0
PU-CMP-9344,Social Media,Tier 2 City Customers,5.0,28528.0,2715.0,836.0,497.0,194824.0,327.7,59351.93774794019,Bengali,14.19,Youth,2024-11-25,1,0,1,0,1,0,0
PU-CMP-9345,Influencer,College Students,29.0,83195.0,2070.0,937.0,446.0,228798.0,661.46,34489.846702748466,Hindi,4.15,Premium Shoppers,2025-01-16,0,0,0,0,1,0,0
PU-CMP-9346,Email,Premium Shoppers,9.0,84224.0,2951.0,1583.0,560.0,138320.0,169.26,81620.43010752689,English,6.05,Working Women,2024-11-16,1,0,1,0,0,0,0
PU-CMP-9347,Email,Working Women,12.0,83999.0,1827.0,902.0,661.0,451463.0,383.7,117560.41178003649,Tamil,4.04,Working Women,2025-01-20,1,0,0,0,1,0,0
PU-CMP-9350,Email,Working Women,25.0,79935.0,2466.0,1098.0,724.0,578476.0,303.17,190709.11699706432,Bengali,5.36,Youth,2024-10-12,1,1,0,0,0,0,1
PU-CMP-9351,Influencer,Working Women,29.0,89258.0,2273.0,785.0,275.0,80300.0,245.22,32646.10553788435,Tamil,3.73,Tier 2 City Customers,2024-07-19,1,1,0,1,0,0,0
PU-CMP-9357,Social Media,Working Women,5.0,43454.0,5910.0,1408.0,655.0,454570.0,112.31,404645.79289466655,Tamil,18.35,Youth,2024-07-06,1,0,1,0,0,1,1
PU-CMP-9358,SEO,Working Women,9.0,74698.0,4030.0,1415.0,629.0,389351.0,96.62,402871.4344856137,English,8.13,Working Women,2025-03-03,1,1,1,1,0,0,0
PU-CMP-9359,Paid Ads,Premium Shoppers,29.0,88654.0,11997.0,5721.0,3966.0,2637390.0,19.33,13643924.831867564,Tamil,24.46,Tier 2 City Customers,2024-10-08,1,1,0,0,0,0,1
PU-CMP-9363,Paid Ads,College Students,28.0,22017.0,2886.0,639.0,342.0,199044.0,166.95,119123.71967654988,English,17.56,Youth,2025-01-23,1,1,0,0,1,0,0
PU-CMP-9364,Influencer,Youth,15.0,38763.0,4800.0,2382.0,1565.0,416290.0,94.32,441259.2027141645,Tamil,22.57,Working Women,2024-12-21,1,0,0,1,0,0,0
PU-CMP-9365,Paid Ads,Youth,28.0,87194.0,2259.0,894.0,438.0,129648.0,444.65,29057.314741931863,Bengali,4.12,Youth,2024-10-03,0,0,1,0,0,1,0
PU-CMP-9366,Influencer,Youth,17.0,71470.0,3278.0,1076.0,531.0,384444.0,364.44,105388.96937767534,Bengali,6.84,Working Women,2024-12-07,1,0,0,0,0,0,1
PU-CMP-9367,Influencer,Premium Shoppers,25.0,24143.0,3296.0,1883.0,1466.0,505770.0,132.11,382740.05752781767,Tamil,27.52,Tier 2 City Customers,2024-07-14,1,0,1,0,0,1,0
PU-CMP-9368,Paid Ads,Youth,30.0,52410.0,6684.0,2098.0,660.0,394680.0,227.07,173714.2423041353,Hindi,18.02,Working Women,2024-12-24,1,0,1,0,0,0,0
PU-CMP-9369,Social Media,Working Women,8.0,48744.0,4601.0,1923.0,1455.0,1159635.0,190.43,608856.046841359,Hindi,16.37,College Students,2025-05-22,1,1,0,0,1,1,0
PU-CMP-9370,SEO,Premium Shoppers,14.0,31168.0,3019.0,604.0,399.0,180747.0,531.96,33877.55470336115,Hindi,12.9,College Students,2025-03-23,0,1,0,1,1,0,0
PU-CMP-9372,Email,Premium Shoppers,11.0,16202.0,860.0,405.0,230.0,130180.0,1036.88,12454.972610138106,English,9.23,Premium Shoppers,2024-09-22,0,0,0,0,1,0,0
PU-CMP-9373,Influencer,College Students,21.0,36648.0,2381.0,1180.0,840.0,656040.0,98.88,663370.8737864078,Bengali,12.01,Working Women,2024-08-21,1,0,1,0,1,0,1
PU-CMP-9376,Paid Ads,Youth,27.0,31915.0,2579.0,706.0,272.0,78880.0,743.59,10507.996342070228,Tamil,11.15,Premium Shoppers,2025-02-11,0,1,0,0,0,0,0
PU-CMP-9377,Paid Ads,Working Women,7.0,42610.0,3450.0,1494.0,1108.0,506356.0,141.36,358103.1692133559,Tamil,14.2,Premium Shoppers,2025-02-07,1,0,0,0,0,1,0
PU-CMP-9378,Influencer,Youth,15.0,82321.0,11544.0,6336.0,2571.0,709596.0,19.67,3607403.812913065,Tamil,24.84,Youth,2024-12-19,1,1,0,0,1,1,0
PU-CMP-9379,Influencer,College Students,20.0,43175.0,2942.0,1405.0,759.0,228459.0,74.61,306104.2621632489,English,11.83,Youth,2025-02-01,1,0,1,0,1,0,1
PU-CMP-9381,Influencer,College Students,14.0,27569.0,951.0,321.0,224.0,173376.0,390.83,44260.97536013101,Bengali,5.43,College Students,2024-08-04,1,0,1,0,0,0,0
PU-CMP-9382,Email,Working Women,23.0,98242.0,13996.0,6947.0,3217.0,923279.0,45.24,2040746.5959328027,English,24.59,Tier 2 City Customers,2024-09-14,1,0,1,0,0,0,0
PU-CMP-9385,Email,Tier 2 City Customers,30.0,40382.0,3816.0,1027.0,353.0,202622.0,837.95,24080.679038128765,Hindi,12.87,Youth,2025-02-11,0,0,1,0,0,0,0
PU-CMP-9393,Paid Ads,Tier 2 City Customers,6.0,18770.0,471.0,107.0,52.0,13780.0,1690.88,714.9602573807721,English,3.36,Tier 2 City Customers,2025-05-03,0,0,0,1,1,1,0
PU-CMP-9395,Paid Ads,Premium Shoppers,28.0,19909.0,536.0,271.0,111.0,39516.0,1688.9,2239.7477648173362,English,4.61,Youth,2025-01-08,0,0,0,0,0,0,1
PU-CMP-9396,Paid Ads,College Students,14.0,42503.0,1257.0,505.0,344.0,119368.0,303.19,39270.69164550282,Tamil,4.95,Working Women,2024-10-23,1,1,1,0,0,0,0
